"","Emergency","ApplyLeadTime","STG","Service","DIA","Length","Pass","Sch","Material","Weight","MemberCount","JointCount","Making_Co","MakingLT"
"11842","1","정상","50","DN",2,2211,"B","S-80","CS",13576,6,5,"(주)성광테크",20
"11844","1","정상","3B","DN",4,1,"B","S-40","CS",11622,7,6,"성일SIM함안공장",41
"11845","1","정상","50","DN",2,384,"B","S-80","CS",10075,9,8,"(주)성광테크",20
"11846","1","정상","50","DN",2,2907,"B","S-80","CS",13960,6,5,"(주)성광테크",20
"11847","1","정상","3B","DN",2,1999,"B","S-80","CS",12224,7,6,"성일SIM함안공장",41
"11849","1","정상","3B","DN",4,1,"B","S-40","CS",13822,10,9,"성일SIM함안공장",41
"11851","1","정상","3B","DN",2,4798,"B","S-80","CS",3846,6,5,"성일SIM함안공장",41
"11852","1","정상","3B","DN",4,1,"B","S-40","CS",10924,7,6,"성일SIM함안공장",41
"11853","1","정상","3B","DN",2,2945,"B","S-80","CS",12659,3,2,"성일SIM함안공장",41
"11856","1","정상","3B","DN",4,1,"B","S-40","CS",10597,5,4,"성일SIM함안공장",41
"11858","1","정상","50","DN",2,2906,"B","S-80","CS",13958,6,5,"(주)성광테크",20
"11863","1","정상","40","AU",1,3911,"A","S-80","CS",1118,1,0,"성일SIM함안공장",22
"11868","1","정상","40","DN",2,1023,"B","S-80","CS",140,1,0,"건일산업(주)",9
"11871","1","정상","40","OL",3,173,"A","S-10S","SS",4854,4,3,"성일",21
"11872","1","정상","50","VA",6,3761,"A","S-10S","SS",21731,7,4,"삼성중공업(주)거제",42
"11873","1","정상","50","VA",6,3414,"A","S-10S","SS",21027,7,4,"삼성중공업(주)거제",22
"11875","0","정상","50","VA",2,2085,"B","S-10S","SS",5903,4,2,"삼성중공업(주)거제",39
"11877","1","정상","50","VA",2,2085,"B","S-10S","SS",5903,4,2,"성일",20
"11878","1","정상","50","VA",2,2084,"B","S-10S","SS",5900,4,2,"성일",20
"11883","1","정상","50","FWL",3,2349,"B","S-40S","SS",14471,2,0,"건일산업(주)",13
"11884","1","정상","50","FWL",3,2347,"B","S-40S","SS",14467,2,0,"건일산업(주)",13
"11885","0","정상","50","VA",3,2486,"B","S-10S","SS",10786,4,2,"삼성중공업(주)거제",73
"11886","1","정상","50","VA",3,1969,"B","S-10S","SS",10076,4,2,"성일",26
"11888","1","정상","50","VA",4,1828,"B","S-10S","SS",14663,4,2,"삼성중공업(주)거제",51
"11889","0","정상","50","VA",4,1763,"B","S-10S","SS",10458,2,1,"삼성중공업(주)거제",32
"11892","0","정상","3B","VA",6,3507,"B","S-10S","SS",20773,6,4,"삼성중공업(주)거제",31
"11893","0","정상","3B","VA",6,2638,"B","S-10S","SS",19003,5,3,"삼성중공업(주)거제",32
"11895","0","정상","50","WD",1,3129,"A","S-80S","SS",1040,1,0,"삼성중공업(주)거제",24
"11896","0","정상","50","WD",1,3075,"A","S-80S","SS",7054,3,2,"삼성중공업(주)거제",32
"11897","0","정상","50","WD",1,3911,"A","S-80S","SS",1127,1,0,"삼성중공업(주)거제",24
"11898","1","정상","50","VA",2,2727,"B","S-10S","SS",10280,4,2,"성일",25
"11899","0","정상","50","DM",2,4373,"A","S-10S","SS",8428,1,0,"삼성중공업(주)거제",24
"11906","0","정상","50","WD",3,1391,"A","S-10S","SS",8534,4,2,"삼성중공업(주)거제",67
"11908","0","정상","50","DM",2,4638,"B","S-10S","SS",8858,1,0,"삼성중공업(주)거제",24
"11909","0","정상","50","OL",2,707,"B","S-10S","SS",3888,7,6,"삼성중공업(주)거제",30
"11912","0","정상","40","VA",6,4638,"B","S-10S","SS",2960,6,3,"삼성중공업(주)거제",32
"11914","0","정상","50","VA",1,1427,"B","S-80S","SS",1606,3,1,"삼성중공업(주)거제",51
"11915","0","정상","50","VA",1,1427,"B","S-80S","SS",1606,3,1,"삼성중공업(주)거제",51
"11916","1","정상","50","OL",3,3040,"B","S-10S","SS",15208,8,5,"삼성중공업(주)거제",38
"11917","1","정상","40","OL",1,1067,"A","S-80S","SS",7261,5,4,"성일",26
"11920","1","정상","50","VA",0.5,2249,"B","S-80S","SS",2358,4,1,"성일",18
"11922","1","정상","50","VA",0.75,2248,"B","S-80S","SS",4308,4,1,"성일",18
"11923","1","정상","50","VA",0.75,1427,"B","S-80S","SS",21458,3,1,"삼성중공업(주)거제",53
"11924","1","정상","50","VA",0.75,2248,"B","S-80S","SS",4308,4,1,"성일",18
"11925","1","정상","50","VA",0.75,1427,"B","S-80S","SS",21458,3,1,"삼성중공업(주)거제",48
"11926","0","정상","3B","OL",1,73,"B","S-80S","SS",14359,3,2,"삼성중공업(주)거제",39
"11927","1","정상","3B","OL",1,4175,"B","S-80S","SS",10845,7,4,"성일",25
"11928","1","정상","40","OL",1,3728,"B","S-80S","SS",9478,7,4,"성일",21
"11929","1","정상","50","VA",1,2248,"B","S-80S","SS",5196,4,1,"성일",18
"11931","1","정상","50","WD",1,2781,"B","S-80S","SS",4225,6,5,"삼성중공업(주)거제",36
"11932","1","정상","50","VA",2,1353,"B","S-10S","SS",3758,4,2,"건일산업(주)",13
"11933","1","정상","50","VA",2,1353,"B","S-10S","SS",3758,4,2,"건일산업(주)",13
"11934","1","정상","50","VA",2,1353,"B","S-10S","SS",3758,4,2,"건일산업(주)",15
"11935","1","정상","50","VA",2,1340,"B","S-10S","SS",3741,4,2,"건일산업(주)",13
"11937","1","정상","50","VA",2,1353,"B","S-10S","SS",3758,4,2,"건일산업(주)",19
"11938","1","정상","50","VA",3,1278,"B","S-10S","SS",7519,4,2,"건일산업(주)",19
"11939","1","정상","50","VA",3,1278,"B","S-10S","SS",7519,4,2,"건일산업(주)",13
"11947","1","정상","3B","DN",1,256,"B","S-80S","SS",20525,4,2,"성일",25
"11948","1","정상","3B","DN",1,5237,"B","S-80S","SS",18149,3,1,"성일",25
"11950","1","정상","3B","DN",1,5115,"B","S-80S","SS",21224,7,5,"성일",25
"11951","1","정상","50","DN",1,1355,"B","S-80S","SS",21303,3,2,"성일",18
"11954","1","정상","3B","DN",1,110,"B","S-80S","SS",20532,5,3,"성일",25
"11956","1","정상","3B","DN",1,4728,"B","S-80S","SS",18151,4,2,"성일",25
"11957","1","정상","3B","DN",1,184,"B","S-80S","SS",20614,5,3,"성일",25
"11958","1","정상","50","DN",1,1781,"B","S-80S","SS",5283,9,7,"성일",27
"11959","1","정상","3B","DN",1,4930,"B","S-80S","SS",19228,4,2,"성일",25
"11960","1","정상","3B","DN",1,5056,"B","S-80S","SS",19297,5,3,"성일",25
"11961","1","정상","3B","DN",1,1025,"B","S-80S","SS",1052,3,2,"성일",25
"11964","1","정상","3B","OL",1,5277,"B","S-80S","SS",2056,7,5,"성일",25
"11966","1","정상","50","FDT",4,1271,"B","S-10S","SS",14960,6,4,"성일",18
"11969","1","정상","40","DN",2,1,"A","S-80","CS",2907,4,0,"(주)성광테크",28
"11970","1","정상","40","DN",2,1,"A","S-80","CS",1602,3,0,"(주)성광테크",28
"11971","1","정상","40","DN",1,1,"A","S-80","CS",7195,4,0,"(주)성광테크",30
"11972","1","정상","40","DN",1,1,"A","S-80","CS",11336,6,0,"(주)성광테크",30
"11975","0","정상","50","FW",6,4638,"B","T-6.35","CN",10333,7,5,"부흥",32
"11978","1","정상","40","FW",6,670,"B","T-6.35","CN",19553,5,3,"부흥",19
"11980","1","정상","50","FW",4,1,"A","T-6.35","CN",3141,2,1,"부흥",16
"11981","1","정상","3B","FW",6,3952,"B","T-6.35","CN",5094,3,2,"부흥",21
"11983","1","정상","40","FW",6,2621,"B","T-6.35","CN",3655,5,4,"부흥",19
"11984","1","정상","40","FW",6,2188,"B","T-6.35","CN",1980,3,2,"부흥",19
"11985","1","정상","40","CWR",0.5,4917,"A","S-80","CS",179,2,1,"(주)성광테크",16
"11987","1","정상","40","AI",1,163,"A","S-80","CS",16377,3,2,"성일SIM함안공장",16
"11988","1","정상","40","AI",1,2173,"A","S-80","CS",14152,6,5,"성일SIM함안공장",21
"11989","1","정상","40","AU",1,992,"A","S-80","CS",1667,8,7,"성일SIM함안공장",21
"11990","1","정상","40","AU",1,3911,"A","S-80","CS",1118,1,0,"성일SIM함안공장",23
"11991","1","정상","40","AU",1,2532,"A","S-80","CS",9802,9,8,"성일SIM함안공장",21
"11993","1","정상","40","AU",1,382,"A","S-80","CS",16436,3,2,"성일SIM함안공장",16
"11994","1","정상","40","AU",1,2172,"A","S-80","CS",7213,3,2,"성일SIM함안공장",26
"11995","1","정상","40","AI",2,2508,"A","S-80","CS",9422,1,0,"성일SIM함안공장",16
"11998","1","정상","40","AI",2,2752,"A","S-80","CS",15104,8,7,"성일SIM함안공장",13
"12000","1","정상","40","AU",2,3814,"A","S-80","CS",17523,8,7,"성일SIM함안공장",13
"12002","1","정상","40","AU",2,4638,"A","S-80","CS",17922,8,7,"성일SIM함안공장",16
"12003","1","정상","40","AU",2,2219,"A","S-80","CS",12446,6,5,"성일SIM함안공장",21
"12007","1","정상","40","FGL",2,3927,"A","S-80","CS",2786,5,4,"성일SIM함안공장",22
"12009","1","정상","40","FGL",2,1023,"A","S-160","CS",18133,3,2,"성일SIM함안공장",21
"12010","1","정상","40","FGL",2,4536,"A","S-80","CS",2866,5,4,"성일SIM함안공장",21
"12013","1","정상","40","N",2,1450,"A","S-80","CS",11528,11,10,"성일SIM함안공장",13
"12014","1","정상","40","NH",2,592,"A","S-80","CS",5690,4,3,"성일SIM함안공장",21
"12019","1","정상","40","NH",2,470,"A","S-80","CS",8665,6,5,"건일산업(주)",26
"12020","1","정상","40","NH",2,571,"A","S-80","CS",9062,6,5,"건일산업(주)",17
"12021","1","정상","40","NH",2,3495,"A","S-80","CS",15090,5,4,"건일산업(주)",17
"12022","1","정상","40","NH",2,930,"A","S-80","CS",6301,3,2,"건일산업(주)",17
"12023","1","정상","40","NH",0.5,4917,"A","S-80","CS",1094,2,1,"건일산업(주)",13
"12028","0","정상","3B","AI",2,2685,"B","S-80","CS",12461,5,4,"(주)성광테크",50
"12031","1","정상","50","AI",2,4638,"B","S-80","CS",15338,1,0,"(주)성광테크",16
"12033","1","정상","50","AU",2,4422,"B","S-80","CS",15123,2,1,"건일산업(주)",19
"12034","1","정상","40","CWS",2,2671,"B","S-80","CS",17693,8,7,"건일산업(주)",19
"12035","1","정상","50","DN",2,2993,"B","S-80","CS",13377,4,3,"건일산업(주)",27
"12036","1","정상","3B","FGL",2,202,"B","S-160","CS",6379,4,3,"(주)성광테크",21
"12037","1","정상","40","FGL",2,3166,"B","S-160","CS",16683,3,2,"건일산업(주)",17
"12039","1","정상","40","NH",2,396,"B","S-80","CS",1495,1,0,"건일산업(주)",12
"12040","1","정상","40","NH",2,5217,"B","S-80","CS",3266,4,3,"건일산업(주)",28
"12042","1","정상","40","AU",1,3911,"A","S-80","CS",1118,1,0,"성일SIM함안공장",23
"12044","1","정상","40","N",1,892,"A","S-80","CS",19214,3,2,"성일SIM함안공장",16
"12045","1","정상","40","N",1,2123,"A","S-80","CS",1315,3,2,"성일SIM함안공장",23
"12046","1","정상","40","N",0.75,4917,"A","S-80","CS",952,2,1,"성일SIM함안공장",16
"12048","1","정상","50","DN",2,1918,"B","S-80","CS",15400,11,10,"건일산업(주)",29
"12049","1","정상","3B","DN",2,2693,"B","S-80","CS",13802,9,8,"(주)성광테크",16
"12050","1","정상","3B","DN",2,374,"B","S-80","CS",9891,10,9,"(주)성광테크",16
"12051","1","정상","3B","DN",2,2875,"B","S-80","CS",13471,5,4,"(주)성광테크",23
"12052","1","정상","3B","DN",2,2901,"B","S-80","CS",14851,5,4,"성일SIM함안공장",23
"12053","1","정상","50","DN",2,2701,"B","S-80","CS",15112,7,6,"건일산업(주)",21
"12054","1","정상","3B","DN",2,2318,"B","S-80","CS",12908,5,4,"(주)성광테크",16
"12056","1","정상","40","N",4,1201,"B","S-40","CS",15436,4,3,"건일산업(주)",17
"12057","1","정상","40","N",4,2391,"B","S-40","CS",20168,4,3,"건일산업(주)",17
"12058","1","정상","40","AI",2,838,"B","S-80","CS",11551,4,3,"건일산업(주)",17
"12059","1","정상","40","CWR",0.75,1935,"A","S-80","CS",3904,6,5,"건일산업(주)",17
"12063","1","정상","50","AU",1,5250,"A","S-80","CS",2280,8,7,"(주)성광테크",19
"12065","1","정상","50","AU",1,1775,"A","S-80","CS",5748,6,5,"(주)성광테크",29
"12067","1","정상","50","AU",1,4274,"A","S-80","CS",5781,2,1,"(주)성광테크",16
"12068","1","정상","50","AU",1,4274,"A","S-80","CS",5781,2,1,"(주)성광테크",16
"12069","1","정상","50","AU",1,2472,"A","S-80","CS",2765,4,3,"(주)성광테크",19
"12070","1","정상","50","AU",1,1265,"A","S-80","CS",4980,6,5,"(주)성광테크",19
"12071","1","정상","50","AU",1,2554,"A","S-80","CS",5384,7,6,"(주)성광테크",18
"12078","1","정상","50","CWR",0.75,4274,"A","S-80","CS",4505,3,2,"(주)성광테크",16
"12081","1","정상","50","AI",2,4563,"A","S-80","CS",4891,11,10,"(주)성광테크",25
"12082","1","정상","50","AI",2,2021,"A","S-80","CS",12202,7,6,"(주)성광테크",25
"12085","1","정상","40","AU",2,4638,"A","S-80","CS",16712,2,1,"건일산업(주)",17
"12086","1","정상","40","AU",2,3233,"A","S-80","CS",14829,5,4,"건일산업(주)",17
"12089","1","정상","40","AU",2,115,"A","S-80","CS",4935,10,9,"건일산업(주)",26
"12090","1","정상","40","AU",2,2194,"A","S-80","CS",14702,9,8,"건일산업(주)",17
"12101","1","정상","50","CWS",2,3868,"A","S-80","CS",5866,10,9,"(주)성광테크",19
"12102","1","정상","50","FWL",2,4577,"A","S-80","CS",2792,5,4,"(주)성광테크",25
"12103","1","정상","40","N",2,5057,"A","S-80","CS",21400,4,3,"건일산업(주)",22
"12104","1","정상","40","N",2,2194,"A","S-80","CS",14855,7,6,"건일산업(주)",17
"12106","1","정상","50","N",3,4813,"A","S-40","CS",6038,4,3,"(주)성광테크",25
"12112","1","정상","40","N",4,4825,"A","S-40","CS",3060,4,3,"건일산업(주)",17
"12114","1","정상","50","FWL",6,3123,"A","S-40","CS",15056,6,5,"(주)성광테크",32
"12116","1","정상","50","FWL",6,2374,"A","S-40","CS",4588,4,3,"(주)성광테크",39
"12117","0","정상","50","N",1,4449,"B","S-80","CS",9553,4,3,"(주)성광테크",50
"12119","1","정상","50","AI",2,102,"B","S-80","CS",3390,3,1,"건일산업(주)",26
"12120","1","정상","40","AU",2,1658,"B","S-80","CS",6086,1,0,"건일산업(주)",12
"12121","1","정상","40","AU",2,2278,"B","S-80","CS",14896,7,6,"건일산업(주)",19
"12124","0","정상","3B","AU",2,844,"B","S-80","CS",11867,7,6,"(주)성광테크",50
"12127","0","정상","3B","AU",2,4638,"B","S-80","CS",17155,3,2,"(주)성광테크",28
"12128","1","정상","40","CWS",2,990,"B","S-80","CS",8696,3,2,"(주)성광테크",30
"12134","0","정상","3B","N",2,4638,"B","S-80","CS",17155,3,2,"(주)성광테크",28
"12136","1","정상","40","NH",2,990,"B","S-80","CS",4031,1,0,"(주)성광테크",13
"12137","1","정상","40","NH",2,4354,"B","S-80","CS",17514,6,5,"(주)성광테크",13
"12140","1","정상","40","AI",4,1324,"B","S-40","CS",13772,2,1,"(주)성광테크",13
"12141","1","정상","40","AI",4,2358,"B","S-40","CS",21038,6,5,"(주)성광테크",35
"12143","1","정상","3B","DN",4,1,"B","S-40","CS",13510,7,6,"성일SIM함안공장",29
"12144","1","정상","40","N",4,887,"B","S-40","CS",17878,5,4,"(주)성광테크",13
"12146","1","준긴급","50","N",1.5,71,"A","S-80","CS",4852,7,6,"건일산업(주)",9
"12148","1","정상","40","NH",0.5,4917,"A","S-80","CS",1094,2,1,"(주)성광테크",16
"12154","1","정상","40","FWH",2,4960,"A","S-160","CS",7568,7,6,"건일산업(주)",22
"12155","1","정상","50","AU",2,2815,"B","S-80","CS",13365,7,6,"(주)성광테크",18
"12157","1","정상","50","AU",2,4638,"B","S-80","CS",17155,3,2,"(주)성광테크",16
"12159","1","정상","40","N",2,2746,"A","S-80","CS",17581,9,8,"건일산업(주)",17
"12160","1","정상","40","N",1.5,133,"A","S-80","CS",4464,10,9,"건일산업(주)",26
"12161","1","정상","40","N",1.5,1127,"A","S-80","CS",16345,6,5,"건일산업(주)",19
"12164","1","정상","40","FWL",6,4943,"A","S-40","CS",19835,6,5,"건일산업(주)",19
"12166","1","정상","50","AU",2,723,"B","S-80","CS",6269,4,3,"(주)성광테크",19
"12168","1","정상","50","AU",2,4638,"B","S-80","CS",17449,5,4,"(주)성광테크",18
"12170","1","정상","50","N",2,4422,"B","S-80","CS",15083,1,0,"(주)성광테크",16
"12171","1","정상","50","N",2,757,"B","S-80","CS",10054,7,6,"(주)성광테크",18
"12172","1","정상","50","N",2,4638,"B","S-80","CS",17442,5,4,"(주)성광테크",18
"12176","1","정상","50","N",0.5,4917,"A","S-80","CS",179,2,1,"(주)성광테크",16
"12178","1","정상","50","N",0.5,4917,"A","S-80","CS",179,2,1,"(주)성광테크",16
"12180","1","정상","50","N",1,4961,"A","S-80","CS",1029,2,1,"(주)성광테크",16
"12189","1","정상","50","N",2,5186,"A","S-80","CS",8061,10,9,"성일SIM함안공장",22
"12190","1","정상","50","N",2,4728,"A","S-80","CS",3485,6,5,"성일SIM함안공장",22
"12191","1","정상","50","N",2,4728,"A","S-80","CS",3151,5,4,"성일SIM함안공장",22
"12192","1","정상","50","N",1.5,5260,"A","S-80","CS",4775,7,6,"성일SIM함안공장",22
"12193","1","정상","50","N",0.75,4917,"A","S-80","CS",952,2,1,"성일SIM함안공장",22
"12194","1","정상","50","N",4,4764,"A","S-40","CS",15312,8,7,"성일SIM함안공장",25
"12195","1","정상","50","N",4,10,"A","S-40","CS",14468,6,5,"성일SIM함안공장",25
"12196","1","정상","50","N",4,11,"A","S-40","CS",13686,5,4,"성일SIM함안공장",25
"12197","1","정상","3B","AU",1,118,"","S-80","CS",20362,4,3,"건일산업(주)",22
"12198","1","정상","3B","N",1,682,"","S-80","CS",3289,7,6,"건일산업(주)",18
"12199","1","정상","3B","N",1,91,"","S-80","CS",18034,6,5,"건일산업(주)",18
"12201","1","정상","3B","N",1,2172,"","S-80","CS",7367,5,4,"건일산업(주)",26
"12202","1","정상","3B","N",0.75,1027,"","S-80","CS",982,2,1,"건일산업(주)",18
"12203","1","정상","3B","N",1.5,934,"","S-80","CS",4020,4,3,"건일산업(주)",22
"12204","1","정상","3B","AU",2,199,"","S-80","CS",4969,4,3,"건일산업(주)",22
"12207","1","정상","3B","AU",2,1678,"","S-80","CS",9930,2,1,"건일산업(주)",18
"12208","1","정상","3B","AU",2,250,"","S-80","CS",11871,11,10,"건일산업(주)",24
"12209","1","정상","40","AU",2,4483,"","S-80","CS",17076,3,2,"건일산업(주)",22
"12210","1","정상","3B","CWS",2,689,"","S-80","CS",8052,4,3,"건일산업(주)",22
"12211","1","정상","3B","CWS",2,4638,"","S-80","CS",17525,4,3,"건일산업(주)",18
"12212","1","정상","3B","CWS",2,2381,"","S-80","CS",11647,6,5,"건일산업(주)",22
"12217","1","정상","3B","N",2,3303,"","S-80","CS",15490,7,6,"건일산업(주)",18
"12218","1","정상","3B","N",2,4638,"","S-80","CS",16109,2,1,"건일산업(주)",18
"12219","1","정상","3B","N",2,1699,"","S-80","CS",14699,10,9,"건일산업(주)",31
"12220","1","정상","40","N",2,4483,"","S-80","CS",17076,3,2,"건일산업(주)",17
"12221","1","정상","3B","NH",2,1288,"","S-80","CS",9174,3,2,"건일산업(주)",18
"12222","1","정상","40","NH",2,4482,"","S-80","CS",17074,3,2,"건일산업(주)",17
"12228","1","정상","3B","NH",2,4114,"","S-80","CS",16119,4,3,"건일산업(주)",18
"12230","1","정상","3B","AI",4,1047,"","S-40","CS",6745,4,3,"건일산업(주)",32
"12233","1","정상","40","FWL",4,4678,"","S-40","CS",2421,4,3,"건일산업(주)",19
"12234","1","정상","3B","FWL",4,597,"","S-40","CS",18927,9,8,"건일산업(주)",26
"12235","1","정상","3B","N",4,780,"","S-40","CS",19054,6,5,"건일산업(주)",22
"12236","1","정상","3B","N",4,1628,"","S-40","CS",17020,4,3,"건일산업(주)",31
"12238","1","정상","3B","N",4,939,"","S-40","CS",13487,3,2,"건일산업(주)",22
"12239","1","정상","3B","N",4,1010,"","S-40","CS",7748,7,6,"건일산업(주)",26
"12240","1","정상","3B","N",4,2879,"","S-40","CS",1800,6,5,"건일산업(주)",25
"12243","1","정상","3B","N",2,4638,"","S-80","CS",17155,3,2,"건일산업(주)",18
"12244","1","정상","3B","N",2,3284,"","S-80","CS",13403,2,1,"건일산업(주)",18
"12246","1","정상","3B","FWL",6,2260,"","S-40","CS",4657,10,9,"건일산업(주)",29
"12247","1","정상","3B","FWL",6,800,"","S-40","CS",21662,4,3,"건일산업(주)",24
"12248","1","정상","50","N",1.5,1,"A","S-80","CS",11398,4,3,"성일SIM함안공장",25
"12249","1","정상","50","N",0.5,1,"A","S-80","CS",179,2,1,"성일SIM함안공장",25
"12250","1","정상","3B","CWR",1,4917,"B","S-80","CS",1022,2,1,"건일산업(주)",22
"12251","1","정상","3B","FWL",4,29,"","S-40","CS",13830,7,6,"건일산업(주)",27
"12252","1","정상","3B","FWL",4,285,"","S-40","CS",15321,8,7,"건일산업(주)",38
"12253","1","정상","3B","FWL",4,4636,"","S-40","CS",10758,6,5,"건일산업(주)",25
"12254","1","정상","3B","FWL",4,29,"","S-40","CS",13830,7,6,"건일산업(주)",36
"12257","1","정상","3B","FWL",4,29,"","S-40","CS",13830,7,6,"건일산업(주)",32
"12258","1","정상","3B","FWL",4,612,"","S-40","CS",16615,8,7,"건일산업(주)",32
"12259","1","정상","3B","FWL",4,5128,"","S-40","CS",14445,6,5,"건일산업(주)",25
"12260","1","정상","3B","FWL",4,29,"","S-40","CS",13830,7,6,"건일산업(주)",24
"12261","1","정상","3B","FWL",4,286,"","S-40","CS",15326,8,7,"건일산업(주)",27
"12262","1","정상","3B","FWL",4,4636,"","S-40","CS",10198,6,5,"건일산업(주)",24
"12263","1","최소","50","DN",1,1,"A","S-80","CS",122,1,0,"건일산업(주)",22
"12264","1","정상","3B","DN",4,1,"B","S-40","CS",13118,7,6,"(주)성광테크",34
"12265","1","정상","40","DN",1,1,"A","S-80","CS",1140,2,0,"(주)성광테크",30
"12267","1","정상","3B","DN",1,1,"B","S-80","CS",16286,7,0,"(주)성광테크",30
"12268","0","정상","50","VA",1,4373,"A","S-80S","SS",9857,5,2,"삼성중공업(주)거제",52
"12269","0","정상","50","VA",1,4373,"A","S-80S","SS",9857,5,2,"삼성중공업(주)거제",52
"12270","1","정상","40","WD",1,1084,"A","S-80S","SS",1263,4,3,"삼성중공업(주)거제",48
"12271","1","정상","40","WD",1,992,"A","S-80S","SS",19361,3,2,"건일산업(주)",14
"12272","1","정상","40","WD",1,3911,"A","S-80S","SS",1127,1,0,"건일산업(주)",19
"12275","1","정상","40","WD",1,382,"A","S-80S","SS",16478,3,2,"건일산업(주)",14
"12276","1","정상","40","WD",1,1030,"A","S-80S","SS",56,1,0,"건일산업(주)",12
"12277","1","정상","40","WD",1,2172,"A","S-80S","SS",7226,3,2,"건일산업(주)",22
"12278","1","정상","40","CWS",2,692,"A","S-10S","SS",7902,11,10,"삼성중공업(주)거제",34
"12279","1","정상","40","CWS",0.75,4950,"A","S-80S","SS",956,2,1,"삼성중공업(주)거제",48
"12280","1","정상","40","CWS",2,4727,"A","S-10S","SS",21484,6,5,"삼성중공업(주)거제",60
"12281","1","정상","40","CWS",2,3895,"A","S-10S","SS",18126,6,5,"삼성중공업(주)거제",28
"12282","1","정상","40","CWS",1,686,"A","S-80S","SS",21306,4,2,"건일산업(주)",19
"12284","1","정상","40","DM",2,4536,"A","S-10S","SS",2919,6,4,"건일산업(주)",14
"12285","1","정상","40","DM",2,2500,"A","S-10S","SS",12946,8,5,"삼성중공업(주)거제",28
"12286","1","정상","40","DM",2,954,"A","S-10S","SS",9070,5,4,"건일산업(주)",37
"12289","1","정상","40","DM",2,1491,"A","S-10S","SS",8064,6,5,"삼성중공업(주)거제",60
"12290","1","정상","40","DM",2,460,"A","S-10S","SS",3383,5,4,"건일산업(주)",12
"12292","1","정상","50","VA",2,4438,"A","S-10S","SS",10297,3,1,"삼성중공업(주)거제",36
"12293","1","정상","50","VA",2,4373,"A","S-10S","SS",11534,5,3,"삼성중공업(주)거제",39
"12295","1","정상","50","VA",2,4430,"A","S-10S","SS",10282,3,1,"삼성중공업(주)거제",36
"12296","1","정상","50","VA",2,4447,"A","S-10S","SS",10310,3,1,"삼성중공업(주)거제",36
"12297","1","정상","50","VA",2,4373,"A","S-10S","SS",12399,5,3,"삼성중공업(주)거제",36
"12299","1","정상","40","WD",2,4254,"A","S-10S","SS",12772,9,7,"삼성중공업(주)거제",63
"12300","1","정상","40","WD",0.75,5225,"A","S-80S","SS",974,2,1,"삼성중공업(주)거제",48
"12302","1","정상","40","WD",2,1603,"A","S-10S","SS",6016,6,5,"삼성중공업(주)거제",63
"12303","0","정상","50","VA",1,4638,"B","S-80S","SS",8365,2,0,"삼성중공업(주)거제",32
"12304","0","정상","50","VA",1,4638,"B","S-80S","SS",8365,2,0,"삼성중공업(주)거제",32
"12305","1","정상","50","WD",1,5182,"B","S-80S","SS",18175,6,5,"삼성중공업(주)거제",36
"12306","0","정상","50","WD",1,4522,"B","S-80S","SS",9538,6,4,"삼성중공업(주)거제",52
"12307","1","정상","50","WD",1,3911,"B","S-80S","SS",1127,1,0,"건일산업(주)",19
"12310","0","정상","50","VA",2,4638,"B","S-10S","SS",10521,3,1,"삼성중공업(주)거제",32
"12311","0","정상","50","VA",2,4638,"B","S-10S","SS",10521,3,1,"삼성중공업(주)거제",32
"12312","0","정상","50","VA",2,4638,"B","S-10S","SS",10521,3,1,"삼성중공업(주)거제",32
"12315","1","정상","50","WD",2,4422,"B","S-10S","SS",8706,2,1,"건일산업(주)",15
"12316","1","정상","50","VA",0.5,4373,"A","S-80S","SS",5242,5,2,"삼성중공업(주)거제",39
"12317","1","정상","50","VA",0.5,4373,"A","S-80S","SS",5242,5,2,"삼성중공업(주)거제",36
"12318","1","정상","50","VA",0.75,4373,"A","S-80S","SS",8119,5,2,"삼성중공업(주)거제",35
"12320","1","정상","50","VA",1,4373,"A","S-80S","SS",9857,5,2,"삼성중공업(주)거제",46
"12321","1","정상","40","WD",1,1084,"A","S-80S","SS",1284,4,3,"삼성중공업(주)거제",48
"12322","1","정상","40","WD",1,992,"A","S-80S","SS",2186,4,2,"건일산업(주)",14
"12323","1","정상","40","WD",1,3911,"A","S-80S","SS",1127,1,0,"건일산업(주)",19
"12324","1","정상","40","DM",2,3871,"A","S-10S","SS",11905,8,7,"삼성중공업(주)거제",28
"12326","1","정상","40","DM",2,370,"A","S-10S","SS",12948,11,10,"삼성중공업(주)거제",28
"12327","1","정상","40","DM",2,3102,"A","S-10S","SS",12632,10,9,"삼성중공업(주)거제",28
"12328","1","정상","40","DM",0.5,4917,"A","S-80S","SS",1060,2,1,"삼성중공업(주)거제",48
"12332","1","정상","40","DM",0.5,4917,"A","S-80S","SS",1060,2,1,"삼성중공업(주)거제",48
"12334","1","정상","40","DM",0.75,4950,"A","S-80S","SS",1149,2,1,"삼성중공업(주)거제",48
"12335","1","정상","40","DM",2,3871,"A","S-10S","SS",11905,8,7,"삼성중공업(주)거제",22
"12336","1","정상","40","DM",0.5,4917,"A","S-80S","SS",1060,2,1,"삼성중공업(주)거제",48
"12338","1","정상","40","DM",0.75,4950,"A","S-80S","SS",1149,2,1,"삼성중공업(주)거제",48
"12339","1","정상","40","DM",1.5,1030,"A","S-80S","SS",11419,2,1,"건일산업(주)",19
